"DAY","CELL_NAME","ENBNAME","FDD_TDD","DL_EARFCN","MMM","LTE_CONG"
16/07/23,"CAS1789_L8","CAS1789","CELL_FDD",6200,"07-2023",1
16/07/23,"FES059_L7","FES059","CELL_FDD",6200,"07-2023",1
16/07/23,"KF002_L8","KF002","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR978_L5","MAR978","CELL_FDD",3250,"07-2023",0
16/07/23,"TET027_L6","TET027","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1574_L2","CAS1574","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA1121_L2","AGA1121","CELL_FDD",1850,"07-2023",0
16/07/23,"ASI376_L9","ASI376","CELL_FDD",6200,"07-2023",0
16/07/23,"MYB605_L1","MYB605","CELL_FDD",1850,"07-2023",0
16/07/23,"MYB605_L3","MYB605","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD673_L9","JAD673","CELL_FDD",6200,"07-2023",0
16/07/23,"JAD673_L8","JAD673","CELL_FDD",6200,"07-2023",0
16/07/23,"MOH032_TDD_L4","MOH032","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN9083_L8","TAN9083","CELL_FDD",6200,"07-2023",0
16/07/23,"ME007_TDD_L3","ME007","CELL_TDD",41825,"07-2023",1
16/07/23,"SAF672_L1","SAF672","CELL_FDD",1850,"07-2023",0
16/07/23,"FES1044_TDD_L6","FES1044","CELL_TDD",42825,"07-2023",0
16/07/23,"MEK078_TDD_L2","MEK078","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1839_L3","CAS1839","CELL_FDD",1850,"07-2023",0
16/07/23,"IMK100_L5","IMK100","CELL_FDD",3250,"07-2023",0
16/07/23,"MOH605_L8","MOH605","CELL_FDD",6200,"07-2023",0
16/07/23,"MOH707_L2","MOH707","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN9200_L2","TAN9200","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS209_L7","CAS209","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1053_L8","CAS1053","CELL_FDD",6200,"07-2023",0
16/07/23,"ALH837_L9","ALH837","CELL_FDD",6200,"07-2023",1
16/07/23,"MEK641_L7","MEK641","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1194_L9","MAR1194","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK700_L7","MEK700","CELL_FDD",6200,"07-2023",0
16/07/23,"MRT027_L2","MRT027","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS192_L2","CAS192","CELL_FDD",1850,"07-2023",0
16/07/23,"CA030_L2","CA030","CELL_FDD",1850,"07-2023",0
16/07/23,"RA029_L3","RA029","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR153_L2","MAR153","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR005_L2","MAR005","CELL_FDD",1850,"07-2023",0
16/07/23,"FE014_L3","FE014","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN050_L1","KEN050","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN087_L2","KEN087","CELL_FDD",1850,"07-2023",0
16/07/23,"TET603_L5","TET603","CELL_FDD",3250,"07-2023",0
16/07/23,"SAI103_L4","SAI103","CELL_FDD",3250,"07-2023",0
16/07/23,"TAZ921_L8","TAZ921","CELL_FDD",6200,"07-2023",0
16/07/23,"TAZ921_L1","TAZ921","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS151_L1","CAS151","CELL_FDD",1850,"07-2023",0
16/07/23,"CA085_L2","CA085","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS209_L3","CAS209","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS146_L1","CAS146","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS209_L4","CAS209","CELL_FDD",3250,"07-2023",0
16/07/23,"CA004_L5","CA004","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1506_L3","CAS1506","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK393_L8","MEK393","CELL_FDD",6200,"07-2023",0
16/07/23,"SA035_L5","SA035","CELL_FDD",3250,"07-2023",0
16/07/23,"SET086_L3","SET086","CELL_FDD",1850,"07-2023",0
16/07/23,"ARK001_L5","ARK001","CELL_FDD",3250,"07-2023",0
16/07/23,"ASI005_L6","ASI005","CELL_FDD",3250,"07-2023",0
16/07/23,"TIF111_L1","TIF111","CELL_FDD",1850,"07-2023",0
16/07/23,"TAO204_L1","TAO204","CELL_FDD",1850,"07-2023",0
16/07/23,"BRK819_L9","BRK819","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS198_TDD_L106","CAS198","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS240_TDD_L106","CAS240","CELL_TDD",42825,"07-2023",0
16/07/23,"RA029_L5","RA029","CELL_FDD",3250,"07-2023",0
16/07/23,"KBG528_L9","KBG528","CELL_FDD",6200,"07-2023",0
16/07/23,"KFR055_L7","KFR055","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS118_L3","CAS118","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS113_L1","CAS113","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS094_L3","CAS094","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS339_L1","CAS339","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS199_L3","CAS199","CELL_FDD",1850,"07-2023",0
16/07/23,"TAO917_L8","TAO917","CELL_FDD",6200,"07-2023",1
16/07/23,"CCH300_L3","CCH300","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS176_L7","CAS176","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1154_L5","CAS1154","CELL_FDD",3250,"07-2023",0
16/07/23,"SAF117_L7","SAF117","CELL_FDD",6200,"07-2023",0
16/07/23,"SAF113_L8","SAF113","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS087_L8","CAS087","CELL_FDD",6200,"07-2023",0
16/07/23,"CA042_L7","CA042","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN9045_L4","TAN9045","CELL_FDD",3250,"07-2023",0
16/07/23,"FES095_TDD_L4","FES095","CELL_TDD",42825,"07-2023",0
16/07/23,"JAD1053_L2","JAD1053","CELL_FDD",1850,"07-2023",0
16/07/23,"CA085_TDD_L103","CA085","CELL_TDD",41825,"07-2023",0
16/07/23,"TET603_L9","TET603","CELL_FDD",6200,"07-2023",0
16/07/23,"KBG091_L21","KBG091","CELL_FDD",1850,"07-2023",1
16/07/23,"CAS1534_L7","CAS1534","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1652_L7","CAS1652","CELL_FDD",6200,"07-2023",0
16/07/23,"FES946_L3","FES946","CELL_FDD",1850,"07-2023",0
16/07/23,"FES967_L6","FES967","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA014_TDD_L2","AGA014","CELL_TDD",41825,"07-2023",0
16/07/23,"MOH679_L3","MOH679","CELL_FDD",1850,"07-2023",0
16/07/23,"KBG701_L3","KBG701","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1644_L1","CAS1644","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1644_L7","CAS1644","CELL_FDD",6200,"07-2023",0
16/07/23,"RAB1022_L6","RAB1022","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB1022_L5","RAB1022","CELL_FDD",3250,"07-2023",0
16/07/23,"KEN997_L6","KEN997","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN9029_L3","TAN9029","CELL_FDD",1850,"07-2023",0
16/07/23,"TAZ912_L2","TAZ912","CELL_FDD",1850,"07-2023",0
16/07/23,"TEM117_L1","TEM117","CELL_FDD",1850,"07-2023",0
16/07/23,"MRT008_TDD_L2","MRT008","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1802_L2","CAS1802","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1556_L7","CAS1556","CELL_FDD",6200,"07-2023",1
16/07/23,"AGA1225_L3","AGA1225","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS268_TDD_L105","CAS268","CELL_TDD",42825,"07-2023",0
16/07/23,"SAF683_L7","SAF683","CELL_FDD",6200,"07-2023",0
16/07/23,"FES1066_L2","FES1066","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1144_L2","CAS1144","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS229_L3","CAS229","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS217_L3","CAS217","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB099_L9","RAB099","CELL_FDD",6200,"07-2023",1
16/07/23,"CA053_L4","CA053","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS217_L7","CAS217","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS217_L8","CAS217","CELL_FDD",6200,"07-2023",0
16/07/23,"CCH900_L8","CCH900","CELL_FDD",6200,"07-2023",0
16/07/23,"CCH107_L7","CCH107","CELL_FDD",6200,"07-2023",0
16/07/23,"JA161_L9","JA161","CELL_FDD",6200,"07-2023",1
16/07/23,"CA071_L9","CA071","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1160_L7","CAS1160","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR973_L5","MAR973","CELL_FDD",3250,"07-2023",0
16/07/23,"MEK110_L6","MEK110","CELL_FDD",3250,"07-2023",0
16/07/23,"MEK372_L3","MEK372","CELL_FDD",1850,"07-2023",0
16/07/23,"ERR849_L3","ERR849","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1429_L8","CAS1429","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1483_L9","CAS1483","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1483_L8","CAS1483","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1407_L9","CAS1407","CELL_FDD",6200,"07-2023",1
16/07/23,"MAR1107_L2","MAR1107","CELL_FDD",1850,"07-2023",1
16/07/23,"CAS1188_L7","CAS1188","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1457_L9","CAS1457","CELL_FDD",6200,"07-2023",0
16/07/23,"JAD1010_L2","JAD1010","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1016_L3","MAR1016","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1394_L8","CAS1394","CELL_FDD",6200,"07-2023",0
16/07/23,"CA054_TDD_L105","CA054","CELL_TDD",42825,"07-2023",0
16/07/23,"ESS055_L3","ESS055","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN984_L6","TAN984","CELL_FDD",3250,"07-2023",0
16/07/23,"FES210_L6","FES210","CELL_FDD",3250,"07-2023",1
16/07/23,"FES942_L6","FES942","CELL_FDD",3250,"07-2023",0
16/07/23,"OUR759_L5","OUR759","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA014_L6","AGA014","CELL_FDD",3250,"07-2023",0
16/07/23,"DEM105_L6","DEM105","CELL_FDD",3250,"07-2023",0
16/07/23,"KF003_L4","KF003","CELL_FDD",3250,"07-2023",0
16/07/23,"SEF937_L2","SEF937","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN955_L8","KEN955","CELL_FDD",6200,"07-2023",1
16/07/23,"SAF135_L6","SAF135","CELL_FDD",3250,"07-2023",0
16/07/23,"TAR008_L6","TAR008","CELL_FDD",3250,"07-2023",0
16/07/23,"FES1151_L4","FES1151","CELL_FDD",3250,"07-2023",0
16/07/23,"BEN356_L8","BEN356","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN001_L8","TAN001","CELL_FDD",6200,"07-2023",0
16/07/23,"JAD660_L4","JAD660","CELL_FDD",3250,"07-2023",0
16/07/23,"BNG002_L4","BNG002","CELL_FDD",3250,"07-2023",1
16/07/23,"NAD009_L1","NAD009","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN935_L3_4T4R","TAN935","CELL_FDD",1850,"07-2023",1
16/07/23,"FES052_L7","FES052","CELL_FDD",6200,"07-2023",1
16/07/23,"MRT001_L6","MRT001","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA078_L1","AGA078","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN470_L8","TAN470","CELL_FDD",6200,"07-2023",0
16/07/23,"SAF614_L7","SAF614","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1207_L50","CAS1207","CELL_FDD",1850,"07-2023",0
16/07/23,"OUR106_L6","OUR106","CELL_FDD",3250,"07-2023",0
16/07/23,"SID021_L2","SID021","CELL_FDD",1850,"07-2023",0
16/07/23,"TLB100_L8","TLB100","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1044_L7","MAR1044","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR946_L5","MAR946","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR170_L2","MAR170","CELL_FDD",1850,"07-2023",0
16/07/23,"MRT018_L7","MRT018","CELL_FDD",6200,"07-2023",0
16/07/23,"MGO001_L3","MGO001","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA758_L3","AGA758","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD250_L5","JAD250","CELL_FDD",3250,"07-2023",0
16/07/23,"OUR1004_L3","OUR1004","CELL_FDD",1850,"07-2023",0
16/07/23,"FE009_L6","FE009","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1818_L6","CAS1818","CELL_FDD",3250,"07-2023",0
16/07/23,"OUR989_L2","OUR989","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB167_TDD_L3","RAB167","CELL_TDD",41825,"07-2023",0
16/07/23,"LAA926_L3","LAA926","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD077_L6","JAD077","CELL_FDD",3250,"07-2023",0
16/07/23,"ERR853_L2","ERR853","CELL_FDD",1850,"07-2023",0
16/07/23,"SET200_L2","SET200","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB924_L8","RAB924","CELL_FDD",6200,"07-2023",0
16/07/23,"TIZ989_L2","TIZ989","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB938_L6","RAB938","CELL_FDD",3250,"07-2023",0
16/07/23,"JAD102_L4","JAD102","CELL_FDD",3250,"07-2023",0
16/07/23,"KEP001_L3","KEP001","CELL_FDD",1850,"07-2023",0
16/07/23,"SA007_L2","SA007","CELL_FDD",1850,"07-2023",0
16/07/23,"ASI002_L2","ASI002","CELL_FDD",1850,"07-2023",0
16/07/23,"KBG125_L1","KBG125","CELL_FDD",1850,"07-2023",0
16/07/23,"BE002_L2","BE002","CELL_FDD",1850,"07-2023",1
16/07/23,"JAD105_L1","JAD105","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR322_L8","MAR322","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1382_L1","CAS1382","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN984_L8","KEN984","CELL_FDD",6200,"07-2023",1
16/07/23,"SAF628_L3","SAF628","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN004_L8","TAN004","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN004_L7","TAN004","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN977_L2","TAN977","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1034_L1","MAR1034","CELL_FDD",1850,"07-2023",0
16/07/23,"TAP100_L3","TAP100","CELL_FDD",1850,"07-2023",0
16/07/23,"TET029_L3","TET029","CELL_FDD",1850,"07-2023",0
16/07/23,"TET028_L1","TET028","CELL_FDD",1850,"07-2023",0
16/07/23,"SE007_L9","SE007","CELL_FDD",6200,"07-2023",0
16/07/23,"TAR704_L5","TAR704","CELL_FDD",3250,"07-2023",0
16/07/23,"MOH604_L5","MOH604","CELL_FDD",3250,"07-2023",0
16/07/23,"ARF003_L4","ARF003","CELL_FDD",3250,"07-2023",0
16/07/23,"TAD160_L3","TAD160","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR613_L3","MAR613","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR613_L1","MAR613","CELL_FDD",1850,"07-2023",1
16/07/23,"NAD307_L1","NAD307","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1840_L7","CAS1840","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1840_L9","CAS1840","CELL_FDD",6200,"07-2023",0
16/07/23,"SKL026_L6","SKL026","CELL_FDD",3250,"07-2023",0
16/07/23,"BEN041_L8","BEN041","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1343_L3","CAS1343","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1249_L8","CAS1249","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR072_L8","MAR072","CELL_FDD",6200,"07-2023",0
16/07/23,"SA009_L10","SA009","CELL_FDD",1850,"07-2023",0
16/07/23,"MOH612_L6","MOH612","CELL_FDD",3250,"07-2023",0
16/07/23,"CA085_L3","CA085","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR154_L9","MAR154","CELL_FDD",6200,"07-2023",0
16/07/23,"BHA001_L8","BHA001","CELL_FDD",6200,"07-2023",0
16/07/23,"JA036_L7","JA036","CELL_FDD",6200,"07-2023",0
16/07/23,"CCH002_L5","CCH002","CELL_FDD",3250,"07-2023",0
16/07/23,"TAO004_L2","TAO004","CELL_FDD",1850,"07-2023",1
16/07/23,"MAR090_TDD_L4","MAR090","CELL_TDD",42825,"07-2023",0
16/07/23,"RA032_TDD_L4","RA032","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS195_TDD_L102","CAS195","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS125_TDD_L102","CAS125","CELL_TDD",41825,"07-2023",0
16/07/23,"CA076_TDD_L105","CA076","CELL_TDD",42825,"07-2023",0
16/07/23,"MEK720_L4","MEK720","CELL_FDD",3250,"07-2023",0
16/07/23,"SID902_L9","SID902","CELL_FDD",6200,"07-2023",0
16/07/23,"AGA015_TDD_L5","AGA015","CELL_TDD",42825,"07-2023",0
16/07/23,"MRT027_L1","MRT027","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD1002_L1","JAD1002","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB1213_L2","RAB1213","CELL_FDD",1850,"07-2023",1
16/07/23,"RAB1213_L3","RAB1213","CELL_FDD",1850,"07-2023",1
16/07/23,"KFR708_L3","KFR708","CELL_FDD",1850,"07-2023",0
16/07/23,"MOH669_L3","MOH669","CELL_FDD",1850,"07-2023",0
16/07/23,"TIF002_L9","TIF002","CELL_FDD",6200,"07-2023",0
16/07/23,"AGA129_L6","AGA129","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA133_L5","AGA133","CELL_FDD",3250,"07-2023",0
16/07/23,"MEK215_L5","MEK215","CELL_FDD",3250,"07-2023",0
16/07/23,"KFR215_L4","KFR215","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB1153_L8","RAB1153","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN9153_TDD_L1","TAN9153","CELL_TDD",41825,"07-2023",0
16/07/23,"FES959_TDD_L2","FES959","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1089_TDD_L105","CAS1089","CELL_TDD",42825,"07-2023",0
16/07/23,"FES1200_L9","FES1200","CELL_FDD",6200,"07-2023",1
16/07/23,"ODA009_L9","ODA009","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS093_L3","CAS093","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB121_L3","RAB121","CELL_FDD",1850,"07-2023",0
16/07/23,"CA061_L2","CA061","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK098_L3_4T4R","MEK098","CELL_FDD",1850,"07-2023",0
16/07/23,"FES045_L3","FES045","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK093_L2","MEK093","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN087_L1","KEN087","CELL_FDD",1850,"07-2023",0
16/07/23,"BEN123_L1","BEN123","CELL_FDD",1850,"07-2023",0
16/07/23,"MOH620_L9","MOH620","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN601_L7","TAN601","CELL_FDD",6200,"07-2023",0
16/07/23,"CA020_L5","CA020","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN103_L7","TAN103","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR919_L3","MAR919","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS960_L1","CAS960","CELL_FDD",1850,"07-2023",0
16/07/23,"MOH052_L3","MOH052","CELL_FDD",1850,"07-2023",0
16/07/23,"CHT200_L3","CHT200","CELL_FDD",1850,"07-2023",0
16/07/23,"FES1131_L1","FES1131","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1683_L2","CAS1683","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1082_L4","CAS1082","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1610_L1","CAS1610","CELL_FDD",1850,"07-2023",0
16/07/23,"FES1157_L3","FES1157","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB1135_L7","RAB1135","CELL_FDD",6200,"07-2023",0
16/07/23,"ALH940_L1","ALH940","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA1072_L6","AGA1072","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1889_L5","CAS1889","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR1246_L3","MAR1246","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS183_TDD_L106","CAS183","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS183_TDD_L101","CAS183","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS158_L2","CAS158","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS192_L1","CAS192","CELL_FDD",1850,"07-2023",0
16/07/23,"CA072_L3","CA072","CELL_FDD",1850,"07-2023",0
16/07/23,"CA076_L3","CA076","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS269_L3","CAS269","CELL_FDD",1850,"07-2023",0
16/07/23,"TAO216_L7","TAO216","CELL_FDD",6200,"07-2023",1
16/07/23,"TAO209_L7","TAO209","CELL_FDD",6200,"07-2023",1
16/07/23,"JA068_L3","JA068","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD637_L8","JAD637","CELL_FDD",6200,"07-2023",1
16/07/23,"TAO917_L2","TAO917","CELL_FDD",1850,"07-2023",1
16/07/23,"SA025_L7","SA025","CELL_FDD",6200,"07-2023",0
16/07/23,"KEN085_L6","KEN085","CELL_FDD",3250,"07-2023",0
16/07/23,"JAD677_L5","JAD677","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR013_L2","MAR013","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1740_L9","CAS1740","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1938_L6","CAS1938","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1938_L4","CAS1938","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1189_TDD_L105","CAS1189","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN9080_TDD_L4","TAN9080","CELL_TDD",42825,"07-2023",0
16/07/23,"OUJ871_L3","OUJ871","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD1039_L1","JAD1039","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD1025_L2","JAD1025","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD666_L2","JAD666","CELL_FDD",1850,"07-2023",0
16/07/23,"TEM085_L5","TEM085","CELL_FDD",3250,"07-2023",0
16/07/23,"JAD209_L2","JAD209","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD209_L1","JAD209","CELL_FDD",1850,"07-2023",1
16/07/23,"CAS104_L8","CAS104","CELL_FDD",6200,"07-2023",0
16/07/23,"TNA152_L2","TNA152","CELL_FDD",1850,"07-2023",1
16/07/23,"MAR1015_L4","MAR1015","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1088_TDD_L104","CAS1088","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1088_TDD_L102","CAS1088","CELL_TDD",41825,"07-2023",0
16/07/23,"ME016_L3","ME016","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK216_L2","MEK216","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN009_L3","KEN009","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN182_L3","KEN182","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS392_L8","CAS392","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK083_L6","MEK083","CELL_FDD",3250,"07-2023",0
16/07/23,"ca1084_L4","CA1084","CELL_FDD",3250,"07-2023",0
16/07/23,"TAO003_L3","TAO003","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS132_L7","CAS132","CELL_FDD",6200,"07-2023",1
16/07/23,"JOM003_L6","JOM003","CELL_FDD",3250,"07-2023",1
16/07/23,"IMI002_L23","IMI002","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS274_L4","CAS274","CELL_FDD",3250,"07-2023",0
16/07/23,"ATT011_L1","ATT011","CELL_FDD",1850,"07-2023",1
16/07/23,"SET091_TDD_L3","SET091","CELL_TDD",41825,"07-2023",0
16/07/23,"TAN9088_L3","TAN9088","CELL_FDD",1850,"07-2023",1
16/07/23,"MOH052_TDD_L2","MOH052","CELL_TDD",41825,"07-2023",0
16/07/23,"FES094_TDD_L3","FES094","CELL_TDD",41825,"07-2023",0
16/07/23,"AGA006_TDD_L3","AGA006","CELL_TDD",41825,"07-2023",0
16/07/23,"TET874_L3","TET874","CELL_FDD",1850,"07-2023",0
16/07/23,"GRF933_L2","GRF933","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN1026_L2","KEN1026","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1092_L7","CAS1092","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK364_L3","MEK364","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1507_L5","CAS1507","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1242_L8","CAS1242","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN9088_L4","TAN9088","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1431_L5","CAS1431","CELL_FDD",3250,"07-2023",0
16/07/23,"SKL001_L7","SKL001","CELL_FDD",6200,"07-2023",0
16/07/23,"SKL002_L9","SKL002","CELL_FDD",6200,"07-2023",0
16/07/23,"KB026_L5","KB026","CELL_FDD",3250,"07-2023",0
16/07/23,"CA067_TDD_L105","CA067","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1239_TDD_L104","CAS1239","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1239_TDD_L101","CAS1239","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS279_L2","CAS279","CELL_FDD",1850,"07-2023",0
16/07/23,"RA003_L3","RA003","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB105_L1","RAB105","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB134_L2","RAB134","CELL_FDD",1850,"07-2023",0
16/07/23,"FE002_L6","FE002","CELL_FDD",3250,"07-2023",1
16/07/23,"TAN803_L2","TAN803","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN017_L4","TAN017","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN047_L5","TAN047","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN019_L5","TAN019","CELL_FDD",3250,"07-2023",0
16/07/23,"TAR201_L4","TAR201","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA106_L3","AGA106","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN999_L5","TAN999","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1048_TDD_L105","CAS1048","CELL_TDD",42825,"07-2023",0
16/07/23,"FNI010_L2","FNI010","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1295_L2","MAR1295","CELL_FDD",1850,"07-2023",1
16/07/23,"JAD302_L8","JAD302","CELL_FDD",6200,"07-2023",0
16/07/23,"SEF012_L1","SEF012","CELL_FDD",1850,"07-2023",0
